"子订单编号","主订单编号","标题","价格","购买数量","外部系统编号","商品属性","套餐信息","备注","订单状态","商家编码","支付单号","买家应付货款","买家实际支付金额","退款状态","退款金额","订单创建时间","订单付款时间"
="2947353843611908062",="2947353843611908062","SUREBASE烁贝思韩国焕彩保湿水光妆容气垫替换装13ml","119.00","1","null","颜色分类：N1 SINCERE SARA (替换装);净含量：13ml","null","null","交易成功","null",="2022101222001140291411809837","119.00","119.00","没有申请退款","无退款申请","2022-10-12 21:20:35","2022-10-12 21:20:45"
="2945956464080966258",="2945956464080966258","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101222001131435749336378","119.00","119.00","没有申请退款","无退款申请","2022-10-12 20:40:39","2022-10-12 20:40:44"
="2946719235207803433",="2946719235207803433","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易关闭","null",="2022101222001104161403948883","119.00","119.00","退款成功","119.00","2022-10-12 16:01:41","2022-10-12 16:01:51"
="1699906441863674999",="1699906441863674999","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101222001112875746236432","119.00","119.00","没有申请退款","无退款申请","2022-10-12 15:33:16","2022-10-12 15:33:37"
="1699169016356187874",="1699169016356187874","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101222001189075736692226","119.00","119.00","没有申请退款","无退款申请","2022-10-12 15:04:57","2022-10-12 15:05:01"
="1699823353292310491",="1699823353292310491","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101222001151075737567743","119.00","119.00","没有申请退款","无退款申请","2022-10-12 13:50:40","2022-10-12 13:50:45"
="1699702105851919074",="1699702105851919074","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101222001188395738076098","119.00","119.00","没有申请退款","无退款申请","2022-10-12 11:47:10","2022-10-12 11:47:23"
="2944554480394483164",="2944554480394483164","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101222001173321432921607","119.00","119.00","没有申请退款","无退款申请","2022-10-12 09:45:54","2022-10-12 09:45:59"
="2945815167523207046",="2945815167523207046","SUREBASE烁贝思韩国焕彩保湿水光气垫正装(含2个粉扑/无替换装)","239.00","1","null","颜色分类：N1 SINCERE SARA;净含量：13ml","null","null","卖家已发货，等待买家确认","null",="2022101222001195875746231452","239.00","239.00","没有申请退款","无退款申请","2022-10-12 09:09:25","2022-10-12 09:09:30"
="1699474873998401886",="1699474873998401886","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101222001125771453207293","119.00","119.00","没有申请退款","无退款申请","2022-10-12 07:35:42","2022-10-12 07:35:50"
="2944380600508339817",="2944380600508339817","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101222001151195735211396","119.00","119.00","没有申请退款","无退款申请","2022-10-12 07:18:49","2022-10-12 07:18:59"
="1698718908041515268",="1698718908041515268","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2022101222001189895745215165","119.00","119.00","没有申请退款","无退款申请","2022-10-12 01:24:53","2022-10-12 01:25:01"
="1698644712971765167",="1698644712971765167","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001107615725935714","119.00","119.00","没有申请退款","无退款申请","2022-10-11 22:50:22","2022-10-11 22:50:26"
="1699296279806891996",="1699296279806891996","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","卖家已发货，等待买家确认","8809754820689",="2022101122001116095737124244","249.00","249.00","没有申请退款","无退款申请","2022-10-11 22:49:31","2022-10-11 22:49:36"
="2945245862245184021",="2945245862245184021","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","买家已付款，等待卖家发货","null",="2022101122001195241446404973","119.00","119.00","没有申请退款","无退款申请","2022-10-11 22:36:44","2022-10-11 22:36:48"
="2944089936682966409",="2944089936682966409","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001194341436832699","119.00","119.00","没有申请退款","无退款申请","2022-10-11 22:10:01","2022-10-11 22:10:10"
="2944005300848644513",="2944005300848644513","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001142201415849106","119.00","119.00","没有申请退款","无退款申请","2022-10-11 21:28:20","2022-10-11 21:28:27"
="1699209842301147896",="1699209842301147896","SERUMKIND韩国阳光葡萄清颜精华液30ml","249.00","1","8809754820689","null","null","null","卖家已发货，等待买家确认","8809754820689",="2022101122001174441425298291","249.00","249.00","没有申请退款","无退款申请","2022-10-11 21:02:58","2022-10-11 21:03:03"
="1699037655549423374",="1699037655549423374","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001149501444423731","119.00","119.00","没有申请退款","无退款申请","2022-10-11 18:01:25","2022-10-11 18:01:42"
="1698345840430228376",="1698345840430228376","SERUMKIND韩国保湿滋润修护手部肌肤屏障黑郁金香护手精华50ml","149.00","1","8809525248018","净含量：50ml","null","null","卖家已发货，等待买家确认","8809525248018",="2022101122001188195735418026","149.00","149.00","没有申请退款","无退款申请","2022-10-11 17:27:52","2022-10-11 17:27:57"
="2944482950359684834",="2944482950359684834","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001167875745702551","119.00","119.00","没有申请退款","无退款申请","2022-10-11 16:22:14","2022-10-11 16:22:18"
="2944020673263785947",="2944020673263785947","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2022101122001164635751723594","119.00","119.00","没有申请退款","无退款申请","2022-10-11 15:40:29","2022-10-11 15:40:35"
="2943839269286256344",="2943839269286256344","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001132895744577584","119.00","119.00","没有申请退款","无退款申请","2022-10-11 14:01:52","2022-10-11 14:01:58"
="2943777241991742961",="2943777241991742961","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2022101122001198791455494041","119.00","119.00","没有申请退款","无退款申请","2022-10-11 13:34:01","2022-10-11 13:34:06"
="2944081803287940909",="2944081803287940909","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001190915743504806","119.00","119.00","没有申请退款","无退款申请","2022-10-11 11:21:57","2022-10-11 11:22:04"
="2943683534339401210",="2943683534339401210","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001141271401782679","119.00","119.00","没有申请退款","无退款申请","2022-10-11 10:23:18","2022-10-11 10:23:29"
="1697884968083895281",="1697884968083895281","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易关闭","null",="2022101122001148261401291935","119.00","119.00","退款成功","119.00","2022-10-11 10:00:32","2022-10-11 10:05:37"
="2943628238938209828",="2943628238938209828","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001185335759242932","119.00","119.00","没有申请退款","无退款申请","2022-10-11 09:59:33","2022-10-11 09:59:35"
="1698504566687035375",="1698504566687035375","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2022101122001167121451430477","119.00","119.00","没有申请退款","无退款申请","2022-10-11 09:05:19","2022-10-11 09:05:26"
="2943093385770947360",="2943093385770947360","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2022101122001196221444853587","119.00","119.00","没有申请退款","无退款申请","2022-10-11 08:25:30","2022-10-11 08:25:46"
="1698472887892789672",="1698472887892789672","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001140861415858606","119.00","119.00","没有申请退款","无退款申请","2022-10-11 08:14:18","2022-10-11 08:14:21"
="1698540817178477481",="1698540817178477481","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001155261456982752","119.00","119.00","没有申请退款","无退款申请","2022-10-11 08:09:33","2022-10-11 08:09:38"
="2942318196819392560",="2942318196819392560","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2022101122001105321424789782","119.00","119.00","没有申请退款","无退款申请","2022-10-11 07:33:18","2022-10-11 14:56:31"
="1698441809633641755",="1698441809633641755","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","交易成功","null",="2022101122001129361427397905","119.00","119.00","没有申请退款","无退款申请","2022-10-11 03:36:14","2022-10-11 03:36:24"
="1698013525316793579",="1698013525316793579","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101122001130195734935648","119.00","119.00","没有申请退款","无退款申请","2022-10-11 02:02:03","2022-10-11 02:02:07"
="1698155186486876699",="1698155186486876699","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101022001172771402790183","119.00","119.00","没有申请退款","无退款申请","2022-10-10 23:14:49","2022-10-10 23:14:59"
="2942777370757189737",="2942777370757189737","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","麻烦发货前仔细检查商品，谢谢～ ","卖家已发货，等待买家确认","null",="2022101022001154641455224347","119.00","119.00","没有申请退款","无退款申请","2022-10-10 22:08:37","2022-10-10 22:08:41"
="2941607988085531324",="2941607988085531324","SERUMKIND韩国保湿滋润抗衰老软化角质青春焕彩唇部精华3.9g","119.00","1","null","null","null","null","卖家已发货，等待买家确认","null",="2022101022001105161450625354","119.00","119.00","没有申请退款","无退款申请","2022-10-10 21:39:01","2022-10-10 21:39:05"
